neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Back Bay,Apartment,Entire home/apt,5,1.0,f,1.0,Real Bed,2.0,159.0,0,0,1,0,0,5,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.075173815233827
Back Bay,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,279.0,40,35,1,0,0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.634789603169249
Back Bay,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,200.0,100,96,3,25,200,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.303304908059076
Back Bay,Apartment,Entire home/apt,6,1.0,f,1.0,Real Bed,2.0,207.0,50,342,3,50,99,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.337538079701318
Back Bay,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,218.0,0,0,1,0,0,5,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.389071729816501
Back Bay,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,84.0,0,21,1,16,0,2,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.442651256490317
Back Bay,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,259.0,50,21,2,0,200,2,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.560681631015528
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,148.0,225,317,1,0,0,7,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.003946305945459
Back Bay,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,130.0,50,318,2,15,0,2,strict,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.875197323201151
Back Bay,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,300.0,75,274,4,25,150,2,moderate,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.707110264748875
Back Bay,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,250.0,100,6,1,0,0,7,strict,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5254529391317835
Back Bay,Apartment,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,363.0,100,141,1,0,0,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8971538676367405
Back Bay,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,267.0,100,331,1,0,0,14,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5909869805108565
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,119.0,15,191,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.787491742782046
Back Bay,Apartment,Private room,2,1.5,f,1.0,Real Bed,1.0,140.0,50,22,1,0,200,2,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.948759890378168
Back Bay,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,1.0,176.0,75,319,1,20,500,4,flexible,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.176149732573829
Back Bay,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,1.0,200.0,50,365,2,50,100,1,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.303304908059076
Back Bay,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,550.0,100,89,3,150,500,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.311734809152915
Back Bay,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,150.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.017279836814924
Back Bay,Apartment,Entire home/apt,6,1.5,f,3.0,Real Bed,3.0,379.0,0,140,1,0,0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.940171252720432
Back Bay,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,300.0,35,248,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.707110264748875
Back Bay,Other,Private room,2,1.0,t,1.0,Real Bed,1.0,130.0,42,23,1,0,199,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.875197323201151
Back Bay,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,256.0,65,314,1,0,0,2,strict,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.54907608489522
Back Bay,Apartment,Entire home/apt,5,1.0,t,1.0,Real Bed,3.0,296.0,65,325,1,0,0,2,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6937321388027
Back Bay,Apartment,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,363.0,100,142,1,0,0,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8971538676367405
Back Bay,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,600.0,100,0,1,0,250,1,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.398594934535208
Back Bay,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,225.0,30,329,1,0,0,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.420534999272286
Back Bay,Apartment,Entire home/apt,7,1.0,f,3.0,Real Bed,3.0,450.0,85,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.111467339502679
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,160.0,225,315,1,0,0,7,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.081404364984463
Back Bay,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,350.0,100,329,1,0,0,4,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.860786223465865
Back Bay,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,298.0,100,5,1,0,0,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.700443573390687
Back Bay,Apartment,Entire home/apt,8,1.0,f,2.0,Real Bed,3.0,200.0,60,341,4,50,99,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.303304908059076
Back Bay,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,3.0,286.0,100,330,4,50,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.659482215759621
Back Bay,Apartment,Shared room,1,1.0,f,1.0,Airbed,1.0,74.0,0,345,1,0,0,2,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.31748811353631
Back Bay,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,356.0,0,350,1,0,0,2,strict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.877735781779639
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,130.0,150,335,1,0,1000,60,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.875197323201151
Back Bay,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,250.0,10,0,2,0,200,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5254529391317835
Back Bay,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,1.0,200.0,80,342,1,0,450,3,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.303304908059076
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,129.0,0,347,1,0,0,2,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.867534450455582
Back Bay,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,349.0,0,340,1,0,0,2,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.857933154483459
Back Bay,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,500.0,150,0,1,0,250,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2166061010848646
Back Bay,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,248.0,50,120,2,25,0,2,strict,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.517452896464707
Back Bay,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,97.0,25,1,1,25,0,1,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.584967478670572
Back Bay,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,1.0,210.0,0,314,2,50,100,1,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.351858133476067
Back Bay,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,249.0,0,357,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.521460917862246
Back Bay,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,69.0,0,0,1,0,0,1,flexible,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.248495242049359
Back Bay,Other,Private room,2,1.0,t,1.0,Real Bed,1.0,130.0,42,18,1,0,199,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.875197323201151
Back Bay,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,270.0,50,329,1,5,0,2,strict,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.602118820879701
Back Bay,Other,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,450.0,80,165,1,0,500,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.111467339502679
Back Bay,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,130.0,150,180,1,0,1250,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.875197323201151
East Boston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,207.0,50,115,1,5,0,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.337538079701318
East Boston,Other,Entire home/apt,6,1.5,t,2.0,Real Bed,5.0,200.0,139,359,2,25,0,2,strict,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.303304908059076
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,0,325,1,0,0,1,moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189654742026425
East Boston,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,225.0,80,364,4,20,0,3,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.420534999272286
East Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,48.0,30,356,1,10,0,5,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.8918202981106265
East Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,65.0,0,0,1,0,0,1,moderate,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
East Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,48.0,50,340,1,0,100,10,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8918202981106265
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,119.0,20,67,0,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.787491742782046
East Boston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,15,36,1,0,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.330733340286331
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,150.0,0,360,1,0,0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.017279836814924
East Boston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,0,335,1,0,100,1,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
East Boston,House,Private room,4,1.0,f,1.0,Real Bed,2.0,90.0,0,163,2,20,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.51085950651685
East Boston,Other,Entire home/apt,8,2.0,t,3.0,Real Bed,4.0,210.0,125,320,5,25,300,3,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.351858133476067
East Boston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,95.0,30,346,1,50,500,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
East Boston,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,99.0,99,348,1,0,0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.605170185988092
East Boston,Apartment,Shared room,2,1.0,f,1.0,Futon,1.0,50.0,7,60,1,0,0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9318256327243257
East Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,115.0,20,28,1,0,250,1,flexible,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.7535901911063645
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,20,158,1,0,0,1,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2626798770413155
East Boston,House,Private room,2,1.0,f,1.0,Futon,1.0,95.0,0,342,1,0,100,1,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
East Boston,House,Private room,2,1.0,t,1.0,Real Bed,1.0,99.0,0,46,1,0,0,1,strict,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.605170185988092
East Boston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,77.0,0,358,1,15,100,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.356708826689592
East Boston,Apartment,Entire home/apt,5,1.0,t,2.0,Real Bed,2.0,119.0,75,325,2,30,300,2,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.787491742782046
East Boston,Apartment,Shared room,2,1.0,f,1.0,Futon,1.0,56.0,0,310,1,20,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.04305126783455
East Boston,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,89.0,10,34,1,10,0,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.499809670330265
East Boston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,129.0,75,321,2,30,300,2,strict,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.867534450455582
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,65.0,15,298,1,0,0,1,moderate,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.189654742026425
East Boston,Apartment,Private room,1,1.0,f,1.0,Futon,1.0,65.0,10,348,1,0,100,1,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.189654742026425
East Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,25,248,1,0,0,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.454347296253507
East Boston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,215.0,0,264,4,15,0,1,moderate,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.375278407684165
East Boston,Apartment,Entire home/apt,2,2.0,f,1.0,Futon,1.0,60.0,0,73,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.110873864173311
East Boston,Other,Private room,2,1.0,t,1.0,Real Bed,1.0,128.0,0,179,1,0,0,1,flexible,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.859812404361672
East Boston,Apartment,Entire home/apt,2,2.0,f,1.0,Real Bed,1.0,60.0,0,67,1,0,0,2,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.110873864173311
East Boston,Apartment,Entire home/apt,5,1.0,t,2.0,Real Bed,2.0,250.0,95,322,4,35,250,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5254529391317835
East Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,129.0,60,13,2,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.867534450455582
East Boston,Other,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,72.0,35,0,2,0,0,4,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.290459441148391
East Boston,Other,Entire home/apt,6,1.0,t,3.0,Real Bed,3.0,99.0,99,325,4,10,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.605170185988092
East Boston,Other,Private room,3,2.0,f,1.0,Real Bed,1.0,35.0,15,310,2,15,0,1,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.58351893845611
East Boston,House,Private room,3,2.0,f,1.0,Real Bed,2.0,68.0,20,21,1,15,100,1,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.23410650459726
East Boston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,0,337,1,0,100,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.564348191467836
